S,K,tau,r,q,price,expiry,days,moneyness,bucket
751.280029296875,729.0,0.2,0.0369000005722045,-0.002554152376773179,39.07,2026-09-18,73,0.030562454453875173,ITM
751.280029296875,731.0,0.2,0.0369000005722045,-0.002554152376773179,37.495000000000005,2026-09-18,73,0.027742858135259917,ATM
751.280029296875,733.0,0.2,0.0369000005722045,-0.002554152376773179,35.575,2026-09-18,73,0.024938648426841747,ATM
751.280029296875,735.0,0.2,0.0369000005722045,-0.002554152376773179,34.345,2026-09-18,73,0.022149699723639456,ATM
751.280029296875,737.0,0.2,0.0369000005722045,-0.002554152376773179,32.84,2026-09-18,73,0.019375887784090908,ATM
751.280029296875,739.0,0.2,0.0369000005722045,-0.002554152376773179,31.33,2026-09-18,73,0.016617089711603517,ATM
751.280029296875,741.0,0.2,0.0369000005722045,-0.002554152376773179,29.884999999999998,2026-09-18,73,0.01387318393640351,ATM
751.280029296875,743.0,0.2,0.0369000005722045,-0.002554152376773179,28.625,2026-09-18,73,0.011144050197678331,ATM
751.280029296875,745.0,0.2,0.0369000005722045,-0.002554152376773179,26.975,2026-09-18,73,0.008429569526006712,ATM
751.280029296875,747.0,0.2,0.0369000005722045,-0.002554152376773179,25.61,2026-09-18,73,0.00572962422607095,ATM
751.280029296875,749.0,0.2,0.0369000005722045,-0.002554152376773179,24.3,2026-09-18,73,0.003044097859646195,ATM
751.280029296875,752.0,0.2,0.0369000005722045,-0.002554152376773179,22.515,2026-09-18,73,-0.0009574078499002659,ATM
751.280029296875,754.0,0.2,0.0369000005722045,-0.002554152376773179,21.215,2026-09-18,73,-0.0036073882004310346,ATM
751.280029296875,756.0,0.2,0.0369000005722045,-0.002554152376773179,19.994999999999997,2026-09-18,73,-0.006243347490906085,ATM
751.280029296875,758.0,0.2,0.0369000005722045,-0.002554152376773179,18.814999999999998,2026-09-18,73,-0.008865396705969657,ATM
751.280029296875,760.0,0.2,0.0369000005722045,-0.002554152376773179,17.67,2026-09-18,73,-0.011473645662006579,ATM
751.280029296875,762.0,0.2,0.0369000005722045,-0.002554152376773179,16.564999999999998,2026-09-18,73,-0.014068203022473753,ATM
751.280029296875,764.0,0.2,0.0369000005722045,-0.002554152376773179,15.504999999999999,2026-09-18,73,-0.016649176312990836,ATM
751.280029296875,766.0,0.2,0.0369000005722045,-0.002554152376773179,14.485,2026-09-18,73,-0.019216671936194515,ATM
751.280029296875,768.0,0.2,0.0369000005722045,-0.002554152376773179,13.5,2026-09-18,73,-0.021770795186360676,ATM
751.280029296875,770.0,0.2,0.0369000005722045,-0.002554152376773179,12.57,2026-09-18,73,-0.024311650263798702,ATM
751.280029296875,772.0,0.2,0.0369000005722045,-0.002554152376773179,11.675,2026-09-18,73,-0.02683934028902202,ATM
751.280029296875,774.0,0.2,0.0369000005722045,-0.002554152376773179,10.82,2026-09-18,73,-0.029353967316698967,ATM
751.280029296875,776.0,0.2,0.0369000005722045,-0.002554152376773179,10.02,2026-09-18,73,-0.03185563234938789,OTM
751.280029296875,778.0,0.2,0.0369000005722045,-0.002554152376773179,9.25,2026-09-18,73,-0.03434443535106041,OTM
751.280029296875,780.0,0.2,0.0369000005722045,-0.002554152376773179,8.530000000000001,2026-09-18,73,-0.036820475260416666,OTM
751.280029296875,782.0,0.2,0.0369000005722045,-0.002554152376773179,7.855,2026-09-18,73,-0.03928385000399617,OTM
751.280029296875,784.0,0.2,0.0369000005722045,-0.002554152376773179,7.220000000000001,2026-09-18,73,-0.04173465650908801,OTM
751.280029296875,786.0,0.2,0.0369000005722045,-0.002554152376773179,6.619999999999999,2026-09-18,73,-0.04417299071644402,OTM
751.280029296875,788.0,0.2,0.0369000005722045,-0.002554152376773179,6.0649999999999995,2026-09-18,73,-0.04659894759279822,OTM
751.280029296875,790.0,0.2,0.0369000005722045,-0.002554152376773179,5.550000000000001,2026-09-18,73,-0.049012621143196204,OTM
751.280029296875,792.0,0.2,0.0369000005722045,-0.002554152376773179,5.0649999999999995,2026-09-18,73,-0.051414104423137624,OTM
751.280029296875,794.0,0.2,0.0369000005722045,-0.002554152376773179,4.615,2026-09-18,73,-0.053803489550535266,OTM
751.280029296875,796.0,0.2,0.0369000005722045,-0.002554152376773179,4.205,2026-09-18,73,-0.05618086771749372,OTM
751.280029296875,798.0,0.2,0.0369000005722045,-0.002554152376773179,3.825,2026-09-18,73,-0.05854632920191103,OTM
751.280029296875,800.0,0.2,0.0369000005722045,-0.002554152376773179,3.465,2026-09-18,73,-0.06089996337890625,OTM
751.280029296875,802.0,0.2,0.0369000005722045,-0.002554152376773179,3.145,2026-09-18,73,-0.06324185873207606,OTM
751.280029296875,804.0,0.2,0.0369000005722045,-0.002554152376773179,2.8449999999999998,2026-09-18,73,-0.06557210286458333,OTM
751.280029296875,806.0,0.2,0.0369000005722045,-0.002554152376773179,2.575,2026-09-18,73,-0.06789078251008064,OTM
751.280029296875,808.0,0.2,0.0369000005722045,-0.002554152376773179,2.325,2026-09-18,73,-0.07019798354347154,OTM
751.280029296875,810.0,0.2,0.0369000005722045,-0.002554152376773179,2.0999999999999996,2026-09-18,73,-0.07249379099151235,OTM
751.280029296875,812.0,0.2,0.0369000005722045,-0.002554152376773179,1.89,2026-09-18,73,-0.0747782890432574,OTM
751.280029296875,814.0,0.2,0.0369000005722045,-0.002554152376773179,1.705,2026-09-18,73,-0.07705156106035012,OTM
751.280029296875,816.0,0.2,0.0369000005722045,-0.002554152376773179,1.54,2026-09-18,73,-0.07931368958716299,OTM
751.280029296875,818.0,0.2,0.0369000005722045,-0.002554152376773179,1.385,2026-09-18,73,-0.08156475636078851,OTM
751.280029296875,820.0,0.2,0.0369000005722045,-0.002554152376773179,1.25,2026-09-18,73,-0.08380484232088414,OTM
751.280029296875,822.0,0.2,0.0369000005722045,-0.002554152376773179,1.13,2026-09-18,73,-0.08603402761937348,OTM
751.280029296875,824.0,0.2,0.0369000005722045,-0.002554152376773179,1.02,2026-09-18,73,-0.08825239163000607,OTM
751.280029296875,830.0,0.2,0.0369000005722045,-0.002554152376773179,0.755,2026-09-18,73,-0.09484333819653615,OTM
751.280029296875,684.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,78.955,2026-09-30,85,0.0983626159311038,ITM
751.280029296875,686.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,77.125,2026-09-30,85,0.09516039256104228,ITM
751.280029296875,688.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,75.315,2026-09-30,85,0.09197678676871367,ITM
751.280029296875,690.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,73.515,2026-09-30,85,0.08881163666213768,ITM
751.280029296875,695.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,69.08,2026-09-30,85,0.08097845941996402,ITM
751.280029296875,699.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,65.545,2026-09-30,85,0.07479260271369814,ITM
751.280029296875,702.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,62.915,2026-09-30,85,0.07019947193287036,ITM
751.280029296875,706.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,59.425,2026-09-30,85,0.06413601883410057,ITM
751.280029296875,711.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,55.14,2026-09-30,85,0.05665264317422644,ITM
751.280029296875,715.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,51.815,2026-09-30,85,0.05074129971590909,ITM
751.280029296875,718.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,49.325,2026-09-30,85,0.04635101573380919,ITM
751.280029296875,722.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,46.055,2026-09-30,85,0.040554057197887815,ITM
751.280029296875,725.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,43.644999999999996,2026-09-30,85,0.03624831627155172,ITM
751.280029296875,727.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,42.065,2026-09-30,85,0.033397564369841815,ITM
751.280029296875,730.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,39.6,2026-09-30,85,0.02915072506421233,ATM
751.280029296875,732.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,38.035,2026-09-30,85,0.026338837837260928,ATM
751.280029296875,734.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,36.52,2026-09-30,85,0.023542274246423706,ATM
751.280029296875,736.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,35.025,2026-09-30,85,0.020760909370754078,ATM
751.280029296875,738.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,33.55,2026-09-30,85,0.01799461964346206,ATM
751.280029296875,740.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,32.144999999999996,2026-09-30,85,0.015243282833614865,ATM
751.280029296875,742.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,30.795,2026-09-30,85,0.012506778028133422,ATM
751.280029296875,744.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,29.415,2026-09-30,85,0.0097849856140793,ATM
751.280029296875,746.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,27.905,2026-09-30,85,0.007077787261226542,ATM
751.280029296875,748.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,26.675,2026-09-30,85,0.0043850659049131015,ATM
751.280029296875,750.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,25.29,2026-09-30,85,0.0017067057291666667,ATM
751.280029296875,752.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,24.205,2026-09-30,85,-0.0009574078499002659,ATM
751.280029296875,754.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,22.759999999999998,2026-09-30,85,-0.0036073882004310346,ATM
751.280029296875,756.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,21.545,2026-09-30,85,-0.006243347490906085,ATM
751.280029296875,758.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,20.365000000000002,2026-09-30,85,-0.008865396705969657,ATM
751.280029296875,760.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,19.22,2026-09-30,85,-0.011473645662006579,ATM
751.280029296875,762.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,18.115000000000002,2026-09-30,85,-0.014068203022473753,ATM
751.280029296875,764.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,17.045,2026-09-30,85,-0.016649176312990836,ATM
751.280029296875,767.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,15.515,2026-09-30,85,-0.020495398569915255,ATM
751.280029296875,769.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,14.54,2026-09-30,85,-0.02304287477649545,ATM
751.280029296875,771.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,13.605,2026-09-30,85,-0.025577134504701685,ATM
751.280029296875,773.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,12.715,2026-09-30,85,-0.028098280340394566,ATM
751.280029296875,775.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,11.865,2026-09-30,85,-0.03060641381048387,OTM
751.280029296875,777.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,11.045,2026-09-30,85,-0.03310163539655727,OTM
751.280029296875,779.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,10.275,2026-09-30,85,-0.0355840445482991,OTM
751.280029296875,781.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,9.545,2026-09-30,85,-0.03805373969670294,OTM
751.280029296875,783.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,8.85,2026-09-30,85,-0.040510818267081736,OTM
751.280029296875,785.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,8.2,2026-09-30,85,-0.04295537669187898,OTM
751.280029296875,787.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,7.585,2026-09-30,85,-0.04538751042328463,OTM
751.280029296875,789.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,7.005000000000001,2026-09-30,85,-0.04780731394565906,OTM
751.280029296875,791.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,6.465,2026-09-30,85,-0.050214880787768645,OTM
751.280029296875,793.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,5.960000000000001,2026-09-30,85,-0.05261030353483607,OTM
751.280029296875,795.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,5.48,2026-09-30,85,-0.054993673840408805,OTM
751.280029296875,797.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,5.039999999999999,2026-09-30,85,-0.057365082438048935,OTM
751.280029296875,799.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,4.630000000000001,2026-09-30,85,-0.05972461915284731,OTM
751.280029296875,801.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,4.25,2026-09-30,85,-0.062072372912765295,OTM
751.280029296875,803.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,3.89,2026-09-30,85,-0.06440843175980697,OTM
751.280029296875,805.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,3.56,2026-09-30,85,-0.06673288286102484,OTM
751.280029296875,807.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,3.255,2026-09-30,85,-0.06904581251936183,OTM
751.280029296875,809.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,2.975,2026-09-30,85,-0.0713473061843325,OTM
751.280029296875,811.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,2.715,2026-09-30,85,-0.07363744846254625,OTM
751.280029296875,813.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,2.475,2026-09-30,85,-0.07591632312807503,OTM
751.280029296875,815.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,2.255,2026-09-30,85,-0.0781840131326687,OTM
751.280029296875,817.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,2.0549999999999997,2026-09-30,85,-0.08044060061582008,OTM
751.280029296875,820.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,1.7850000000000001,2026-09-30,85,-0.08380484232088414,OTM
751.280029296875,822.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,1.625,2026-09-30,85,-0.08603402761937348,OTM
751.280029296875,825.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,1.41,2026-09-30,85,-0.08935754024621212,OTM
751.280029296875,827.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,1.2850000000000001,2026-09-30,85,-0.0915598194717352,OTM
751.280029296875,830.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,1.12,2026-09-30,85,-0.09484333819653615,OTM
751.280029296875,832.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,1.02,2026-09-30,85,-0.09701919555664062,OTM
751.280029296875,834.0,0.2328767123287671,0.0369000005722045,0.0029119408922932064,0.935,2026-09-30,85,-0.09918461715002998,OTM
